04/12/2012 01:24	567.9000	10.7100	1003.9160
04/12/2012 01:30	554.3000	10.7000	1003.9040
04/12/2012 01:36	585.3000	10.7000	1003.8750
04/12/2012 01:42	552.1000	10.7000	1003.9310
04/12/2012 01:48	551.7000	10.6300	1003.9691
04/12/2012 01:54	550.9000	10.6000	1003.9829
04/12/2012 02:00	542.7000	10.6000	1003.9740
04/12/2012 02:06	541.5000	10.5300	1003.9440
04/12/2012 02:12	533.5000	10.5000	1003.9550
04/12/2012 02:18	528.4000	10.5000	1004.0360
04/12/2012 02:24	521.6000	10.4100	1004.0270
04/12/2012 02:30	515.5000	10.4000	1004.0180
04/12/2012 02:36	526.0000	10.3200	1003.9699
04/12/2012 02:42	498.6000	10.3000	1004.0241
04/12/2012 02:48	489.8000	10.2000	1004.0870
04/12/2012 02:54	480.0000	10.2000	1004.0780
04/12/2012 03:00	470.7000	10.1000	1004.0500
04/12/2012 03:06	461.1000	10.0600	1004.0451
04/12/2012 03:12	451.7000	10.0000	1004.0150
04/12/2012 03:18	440.6000	9.9900	1004.0441
04/12/2012 03:24	432.7000	9.9100	1004.0540
04/12/2012 03:30	420.1000	9.9000	1004.1670
04/12/2012 03:36	409.2000	9.9000	1004.1500
04/12/2012 03:42	399.5000	9.9000	1004.2239
04/12/2012 03:48	388.6000	9.9000	1004.2059
04/12/2012 03:54	380.8000	9.8900	1004.2120
04/12/2012 04:00	369.7000	9.9000	1004.3109
04/12/2012 04:06	361.4000	9.8600	1004.2689
04/12/2012 04:12	352.5000	9.8100	1004.2360
04/12/2012 04:18	342.7000	9.8100	1004.1441
04/12/2012 04:24	332.2000	9.8000	1004.1760
04/12/2012 04:30	325.9000	9.8000	1004.1060
04/12/2012 04:36	317.8000	9.7000	1004.1050
04/12/2012 04:42	308.3000	9.6700	1004.1250
04/12/2012 04:48	305.7000	9.6000	1004.2180
04/12/2012 04:54	295.6000	9.6000	1004.2570
04/12/2012 05:00	290.0000	9.5100	1004.2150
04/12/2012 05:06	282.6000	9.5000	1004.1701
04/12/2012 05:12	279.7000	9.5000	1004.3220
04/12/2012 05:18	269.8000	9.5000	1004.4191
04/12/2012 05:24	268.0000	9.5000	1004.3851
04/12/2012 05:30	259.7000	9.5000	1004.4160
04/12/2012 05:36	260.3000	9.5000	1004.4440
04/12/2012 05:42	249.3000	9.5100	1004.5031
04/12/2012 05:48	251.9000	9.5500	1004.4711
04/12/2012 05:54	244.2000	9.6000	1004.5770
04/12/2012 06:00	239.1000	9.6000	1004.5949
04/12/2012 06:06	236.9000	9.8000	1004.6452
04/12/2012 06:12	233.3000	10.0000	1004.5900
04/12/2012 06:18	232.3000	10.2000	1004.6380
04/12/2012 06:24	228.1000	10.4000	1004.7500
04/12/2012 06:30	225.6000	10.5000	1004.8329
04/12/2012 06:36	224.9000	10.6000	1004.9559
04/12/2012 06:42	220.4000	10.7000	1004.9530
04/12/2012 06:48	220.2000	10.7100	1005.0850
04/12/2012 06:54	220.3000	10.8100	1005.0921
04/12/2012 07:00	219.9000	11.0000	1005.1491
04/12/2012 07:06	216.7000	11.1000	1005.0869
04/12/2012 07:12	217.2000	11.2000	1005.1380
04/12/2012 07:18	215.5000	11.3000	1005.2461
04/12/2012 07:24	216.4000	11.3400	1005.3119
04/12/2012 07:30	217.1000	11.4100	1005.2971
04/12/2012 07:36	216.2000	11.6000	1005.3810
04/12/2012 07:42	219.4000	11.7000	1005.5521
04/12/2012 07:48	215.5000	11.7000	1005.5700
04/12/2012 07:54	217.2000	11.6000	1005.5550
04/12/2012 08:00	218.2000	11.5000	1005.6221
04/12/2012 08:06	215.8000	11.5200	1005.6880
04/12/2012 08:12	221.3000	11.6000	1005.7630
04/12/2012 08:18	219.1000	11.7000	1005.7850
04/12/2012 08:24	221.5000	11.7200	1005.9060
04/12/2012 08:30	223.9000	11.8000	1006.0029
